,pft,vname,units,distname,parama,paramb,cimin,cimax,median
390,CMT05-EGreen,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
391,CMT05-EGreen,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
392,CMT05-EGreen,Fine root productivity allocationn at 30 cm depth,percent,unif,1.0,30.0,1.0290000000000001,29.275696696696702,15.5144854854855
393,CMT05-EGreen,Fine root productivity allocationn at 40 cm depth,percent,unif,0.5,10.0,0.5095,9.76272822822823,5.25474524524525
394,CMT05-EGreen,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
395,CMT05-EGreen,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
396,CMT05-EGreen,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
397,CMT05-EGreen,Fine root productivity allocationn at 10 cm depth,percent,unif,1.0,60.0,1.0590000000000002,58.5264174174174,30.5294704704705
398,CMT05-EGreen,Fine root productivity allocationn at 20 cm depth,percent,unif,10.0,90.0,10.08,88.0019219219219,50.039959959959994
399,CMT05-EGreen,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
400,CMT05-EGreen,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
401,CMT05-EGreen,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,2.0,9.0,2.0069999999999997,8.82516816816817,5.5034964964965
402,CMT05-EGreen,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,20.0,26.0,20.006,25.8501441441441,23.002996996997
403,CMT05-EGreen,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,22.0,28.0,22.006,27.8501441441441,25.002996996997
404,CMT05-EGreen,Fine root productivity allocationn at 50 cm depth,percent,unif,0.005,4.0,0.008995,3.90022097597598,2.0044955005005
405,CMT05-EGreen,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
406,CMT05-EGreen,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
407,CMT05-EGreen,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
408,CMT05-EGreen,ilai; Starting value for leaf area index,m2 m-2,norm,2.0,0.25,1.22744192345805,2.4910654440481896,2.00077333140795
409,CMT05-EGreen,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
410,CMT05-Betula,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
411,CMT05-Betula,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
412,CMT05-Betula,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
413,CMT05-Betula,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
414,CMT05-Betula,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
415,CMT05-Betula,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
416,CMT05-Betula,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,2.0,9.0,2.0069999999999997,8.82516816816817,5.5034964964965
417,CMT05-Betula,Fine root productivity allocationn at 50 cm depth,percent,unif,0.005,4.0,0.008995,3.90022097597598,2.0044955005005
418,CMT05-Betula,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
419,CMT05-Betula,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.3,0.6,0.3003,0.592507207207207,0.45014984984984996
420,CMT05-Betula,Fine root productivity allocationn at 10 cm depth,percent,unif,5.0,25.0,5.02,24.500480480480498,15.009989989989998
421,CMT05-Betula,Fine root productivity allocationn at 20 cm depth,percent,unif,17.0,42.0,17.025,41.3756006006006,29.5124874874875
422,CMT05-Betula,Fine root productivity allocationn at 30 cm depth,percent,unif,35.0,56.0,35.021,55.4755045045045,45.5104894894895
423,CMT05-Betula,Fine root productivity allocationn at 40 cm depth,percent,unif,4.0,14.0,4.01,13.750240240240199,9.004994994994991
424,CMT05-Betula,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-10.0,0.0,-9.99,-0.24975975975976,-4.99500500500501
425,CMT05-Betula,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,15.0,25.0,15.01,24.750240240240196,20.004994994995002
426,CMT05-Betula,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,25.0,45.0,25.02,44.5004804804805,35.009989989990004
427,CMT05-Betula,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
428,CMT05-Betula,ilai; Starting value for leaf area index,m2 m-2,gamma,1.0,20.0,5.0025016679176706e-05,0.184644972554133,0.0349640506745122
429,CMT05-Betula,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
430,CMT05-Sphag,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
431,CMT05-Sphag,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
432,CMT05-Sphag,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
433,CMT05-Sphag,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
434,CMT05-Sphag,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
435,CMT05-Sphag,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
436,CMT05-Sphag,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
437,CMT05-Sphag,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,2.0,9.0,2.0069999999999997,8.82516816816817,5.5034964964965
438,CMT05-Sphag,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,20.0,26.0,20.006,25.8501441441441,23.002996996997
439,CMT05-Sphag,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,22.0,28.0,22.006,27.8501441441441,25.002996996997
440,CMT05-Sphag,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
441,CMT05-Sphag,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
442,CMT05-Sphag,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
443,CMT05-Sphag,ilai; Starting value for leaf area index,m2 m-2,norm,2.0,0.25,1.22744192345805,2.4910654440481896,2.00077333140795
444,CMT05-Sphag,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
445,CMT04-Feather,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
446,CMT04-Feather,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
447,CMT04-Feather,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
448,CMT04-Feather,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
449,CMT04-Feather,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
450,CMT04-Feather,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
451,CMT04-Feather,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
452,CMT04-Feather,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,2.0,9.0,2.0069999999999997,8.82516816816817,5.5034964964965
453,CMT04-Feather,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,20.0,26.0,20.006,25.8501441441441,23.002996996997
454,CMT04-Feather,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,22.0,28.0,22.006,27.8501441441441,25.002996996997
455,CMT04-Feather,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
456,CMT04-Feather,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
457,CMT04-Feather,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
458,CMT04-Feather,ilai; Starting value for leaf area index,m2 m-2,norm,2.0,0.25,1.22744192345805,2.4910654440481896,2.00077333140795
459,CMT04-Feather,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
460,CMT04-Salix,Extinction coefficient,unitless,weibull,4.0,0.4,0.0711400720617792,0.554854357511702,0.36529846070456395
461,CMT04-Salix,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
462,CMT04-Salix,Fine root productivity allocationn at 30 cm depth,percent,unif,1.0,30.0,1.0290000000000001,29.275696696696702,15.5144854854855
463,CMT04-Salix,Fine root productivity allocationn at 40 cm depth,percent,unif,0.5,10.0,0.5095,9.76272822822823,5.25474524524525
464,CMT04-Salix,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
465,CMT04-Salix,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
466,CMT04-Salix,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
467,CMT04-Salix,Fine root productivity allocationn at 10 cm depth,percent,unif,1.0,60.0,1.0590000000000002,58.5264174174174,30.5294704704705
468,CMT04-Salix,Fine root productivity allocationn at 20 cm depth,percent,unif,10.0,90.0,10.08,88.0019219219219,50.039959959959994
469,CMT04-Salix,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
470,CMT04-Salix,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
471,CMT04-Salix,Fine root productivity allocationn at 50 cm depth,percent,unif,0.005,4.0,0.008995,3.90022097597598,2.0044955005005
472,CMT04-Salix,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
473,CMT04-Salix,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
474,CMT04-Salix,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,1.5,9.5,1.508,9.30019219219219,5.503995995995999
475,CMT04-Salix,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,19.0,28.0,19.009,27.775216216216197,23.5044954954955
476,CMT04-Salix,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,20.0,30.0,20.01,29.750240240240196,25.004994994995
477,CMT04-Salix,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
478,CMT04-Salix,ilai; Starting value for leaf area index,m2 m-2,gamma,1.0,20.0,5.0025016679176706e-05,0.184644972554133,0.0349640506745122
479,CMT04-Salix,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
480,CMT04-Decid,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
481,CMT04-Decid,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
482,CMT04-Decid,Fine root productivity allocationn at 30 cm depth,percent,unif,1.0,30.0,1.0290000000000001,29.275696696696702,15.5144854854855
483,CMT04-Decid,Fine root productivity allocationn at 40 cm depth,percent,unif,0.5,10.0,0.5095,9.76272822822823,5.25474524524525
484,CMT04-Decid,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
485,CMT04-Decid,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
486,CMT04-Decid,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
487,CMT04-Decid,Fine root productivity allocationn at 10 cm depth,percent,unif,1.0,60.0,1.0590000000000002,58.5264174174174,30.5294704704705
488,CMT04-Decid,Fine root productivity allocationn at 20 cm depth,percent,unif,10.0,90.0,10.08,88.0019219219219,50.039959959959994
489,CMT04-Decid,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
490,CMT04-Decid,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
491,CMT04-Decid,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,2.0,9.0,2.0069999999999997,8.82516816816817,5.5034964964965
492,CMT04-Decid,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,20.0,26.0,20.006,25.8501441441441,23.002996996997
493,CMT04-Decid,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,22.0,28.0,22.006,27.8501441441441,25.002996996997
494,CMT04-Decid,Fine root productivity allocationn at 50 cm depth,percent,unif,0.005,4.0,0.008995,3.90022097597598,2.0044955005005
495,CMT04-Decid,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
496,CMT04-Decid,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
497,CMT04-Decid,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
498,CMT04-Decid,ilai; Starting value for leaf area index,m2 m-2,gamma,1.0,20.0,5.0025016679176706e-05,0.184644972554133,0.0349640506745122
499,CMT04-Decid,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
500,CMT04-Betula,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
501,CMT04-Betula,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
502,CMT04-Betula,Fine root productivity allocationn at 30 cm depth,percent,unif,1.0,30.0,1.0290000000000001,29.275696696696702,15.5144854854855
503,CMT04-Betula,Fine root productivity allocationn at 40 cm depth,percent,unif,0.5,10.0,0.5095,9.76272822822823,5.25474524524525
504,CMT04-Betula,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
505,CMT04-Betula,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
506,CMT04-Betula,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
507,CMT04-Betula,Fine root productivity allocationn at 10 cm depth,percent,unif,1.0,60.0,1.0590000000000002,58.5264174174174,30.5294704704705
508,CMT04-Betula,Fine root productivity allocationn at 20 cm depth,percent,unif,10.0,90.0,10.08,88.0019219219219,50.039959959959994
509,CMT04-Betula,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
510,CMT04-Betula,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
511,CMT04-Betula,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,2.0,9.0,2.0069999999999997,8.82516816816817,5.5034964964965
512,CMT04-Betula,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,20.0,26.0,20.006,25.8501441441441,23.002996996997
513,CMT04-Betula,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,22.0,28.0,22.006,27.8501441441441,25.002996996997
514,CMT04-Betula,Fine root productivity allocationn at 50 cm depth,percent,unif,0.005,4.0,0.008995,3.90022097597598,2.0044955005005
515,CMT04-Betula,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
516,CMT04-Betula,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
517,CMT04-Betula,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
518,CMT04-Betula,ilai; Starting value for leaf area index,m2 m-2,gamma,1.0,20.0,5.0025016679176706e-05,0.184644972554133,0.0349640506745122
519,CMT04-Betula,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
520,CMT04-Feather,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
521,CMT04-Feather,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
522,CMT04-Feather,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
523,CMT04-Feather,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
524,CMT04-Feather,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
525,CMT04-Feather,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
526,CMT04-Feather,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
527,CMT04-Feather,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,2.0,9.0,2.0069999999999997,8.82516816816817,5.5034964964965
528,CMT04-Feather,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,20.0,26.0,20.006,25.8501441441441,23.002996996997
529,CMT04-Feather,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,22.0,28.0,22.006,27.8501441441441,25.002996996997
530,CMT04-Feather,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
531,CMT04-Feather,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
532,CMT04-Feather,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
533,CMT04-Feather,ilai; Starting value for leaf area index,m2 m-2,norm,2.0,0.25,1.22744192345805,2.4910654440481896,2.00077333140795
534,CMT04-Feather,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
535,CMT04-Salix,Extinction coefficient,unitless,weibull,4.0,0.4,0.0711400720617792,0.554854357511702,0.36529846070456395
536,CMT04-Salix,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
537,CMT04-Salix,Fine root productivity allocationn at 30 cm depth,percent,unif,1.0,30.0,1.0290000000000001,29.275696696696702,15.5144854854855
538,CMT04-Salix,Fine root productivity allocationn at 40 cm depth,percent,unif,0.5,10.0,0.5095,9.76272822822823,5.25474524524525
539,CMT04-Salix,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
540,CMT04-Salix,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
541,CMT04-Salix,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
542,CMT04-Salix,Fine root productivity allocationn at 10 cm depth,percent,unif,1.0,60.0,1.0590000000000002,58.5264174174174,30.5294704704705
543,CMT04-Salix,Fine root productivity allocationn at 20 cm depth,percent,unif,10.0,90.0,10.08,88.0019219219219,50.039959959959994
544,CMT04-Salix,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
545,CMT04-Salix,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
546,CMT04-Salix,Fine root productivity allocationn at 50 cm depth,percent,unif,0.005,4.0,0.008995,3.90022097597598,2.0044955005005
547,CMT04-Salix,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
548,CMT04-Salix,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
549,CMT04-Salix,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,1.5,9.5,1.508,9.30019219219219,5.503995995995999
550,CMT04-Salix,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,19.0,28.0,19.009,27.775216216216197,23.5044954954955
551,CMT04-Salix,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,20.0,30.0,20.01,29.750240240240196,25.004994994995
552,CMT04-Salix,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
553,CMT04-Salix,ilai; Starting value for leaf area index,m2 m-2,gamma,1.0,20.0,5.0025016679176706e-05,0.184644972554133,0.0349640506745122
554,CMT04-Salix,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
555,CMT04-Decid,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
556,CMT04-Decid,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
557,CMT04-Decid,Fine root productivity allocationn at 30 cm depth,percent,unif,1.0,30.0,1.0290000000000001,29.275696696696702,15.5144854854855
558,CMT04-Decid,Fine root productivity allocationn at 40 cm depth,percent,unif,0.5,10.0,0.5095,9.76272822822823,5.25474524524525
559,CMT04-Decid,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
560,CMT04-Decid,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
561,CMT04-Decid,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
562,CMT04-Decid,Fine root productivity allocationn at 10 cm depth,percent,unif,1.0,60.0,1.0590000000000002,58.5264174174174,30.5294704704705
563,CMT04-Decid,Fine root productivity allocationn at 20 cm depth,percent,unif,10.0,90.0,10.08,88.0019219219219,50.039959959959994
564,CMT04-Decid,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
565,CMT04-Decid,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
566,CMT04-Decid,pstemp_low; The range of minimal temperatures for photosynthesis,degree_C,unif,2.0,9.0,2.0069999999999997,8.82516816816817,5.5034964964965
567,CMT04-Decid,pstemp_high; The range of maximum temperatures for photosynthesis,degree_C,unif,20.0,26.0,20.006,25.8501441441441,23.002996996997
568,CMT04-Decid,pstemp_max; Maximum temperature for photosynthesis,degree_C,unif,22.0,28.0,22.006,27.8501441441441,25.002996996997
569,CMT04-Decid,Fine root productivity allocationn at 50 cm depth,percent,unif,0.005,4.0,0.008995,3.90022097597598,2.0044955005005
570,CMT04-Decid,Cuticular conductance,µmol m-2 s-1,lnorm,8.0,0.7,342.693816651818,11766.1337124521,3006.45558607611
571,CMT04-Decid,klai; Extinction coefficient for converting between LAI and foliar percent cover,unitless,unif,0.15,0.34,0.15019000000000002,0.335254564564565,0.245094904904905
572,CMT04-Decid,labncon; Labile N concentration,g N m-2,unif,0.05,0.35,0.0503,0.34250720720720695,0.20014984984985001
573,CMT04-Decid,ilai; Starting value for leaf area index,m2 m-2,gamma,1.0,20.0,5.0025016679176706e-05,0.184644972554133,0.0349640506745122
574,CMT04-Decid,SLA; specific leaf area,m2 kg leaf-1,weibull,3.486703,14.234129999999999,1.96327686300931,20.7124351783815,12.833678030021698
575,CMT04-Betula,Extinction coefficient,unitless,gamma,5.0,10.0,0.0739371731917833,1.02499118557003,0.46786487062656
576,CMT04-Betula,SW_albedo; Shortwave albedo,W m-2,unif,0.01,0.3,0.01029,0.292756966966967,0.15514485485485502
577,CMT04-Betula,Fine root productivity allocationn at 30 cm depth,percent,unif,1.0,30.0,1.0290000000000001,29.275696696696702,15.5144854854855
578,CMT04-Betula,Fine root productivity allocationn at 40 cm depth,percent,unif,0.5,10.0,0.5095,9.76272822822823,5.25474524524525
579,CMT04-Betula,ppfd50; Amount of photosynthetically active radiation at which stomates partially (half) close,µmol m-2 s-1,unif,5.0,145.0,5.14,141.503363363363,75.0699299299299
580,CMT04-Betula,vpd_open; Vapor pressure deficit for leaf stomata fully opened,Pa,unif,0.765,1.1,0.765335,1.09163304804805,0.932667332332332
581,CMT04-Betula,vpd_close; Vapor pressure deficit for leaf stomata fully closed,Pa,unif,3.25,5.0,3.25175,4.95629204204204,4.1258741241241195
582,CMT04-Betula,Fine root productivity allocationn at 10 cm depth,percent,unif,1.0,60.0,1.0590000000000002,58.5264174174174,30.5294704704705
583,CMT04-Betula,Fine root productivity allocationn at 20 cm depth,percent,unif,10.0,90.0,10.08,88.0019219219219,50.039959959959994
584,CMT04-Betula,gcmax; Maximum canopy conductance,m s-1,unif,0.0025,0.0035,0.002501,0.00347502402402402,0.0030004994994995
585,CMT04-Betula,pstemp_min; Minimum temperature for photosynthesis,degree_C,unif,-11.0,-5.0,-10.994000000000002,-5.1498558558558605,-7.997003003003
